STN,LOCATION
725464,United States of America
725465,United States of America
725466,United States of America
725467,United States of America
725468,United States of America
725469,United States of America
725470,United States of America
725472,United States of America
725473,United States of America
725474,United States of America
725475,United States of America
725476,United States of America
725477,United States of America
725478,United States of America
725479,United States of America
725480,United States of America
725483,United States of America
725484,United States of America
725485,United States of America
725486,United States of America
725487,United States of America
725488,United States of America
725489,United States of America
725490,United States of America
725493,United States of America
725494,United States of America
725495,United States of America
725496,United States of America
725497,United States of America
725498,United States of America
725499,United States of America
725500,United States of America
725510,United States of America
725512,United States of America
725513,United States of America
725514,United States of America
725515,United States of America
725520,United States of America
725524,United States of America
725525,United States of America
725526,United States of America
725527,United States of America
725533,United States of America
725540,United States of America
725541,United States of America
725555,United States of America
725556,United States of America
725560,United States of America
725564,United States of America
725565,United States of America
725566,United States of America
725570,United States of America
725610,United States of America
725620,United States of America
725621,United States of America
725624,United States of America
725625,United States of America
725626,United States of America
725628,United States of America
725635,United States of America
725636,United States of America
725637,United States of America
725640,United States of America
725645,United States of America
725650,United States of America
725660,United States of America
725665,United States of America
725670,United States of America
725686,United States of America
725690,United States of America
725700,United States of America
725705,United States of America
725710,United States of America
725717,United States of America
725720,United States of America
725724,United States of America
725744,United States of America
725750,United States of America
725753,United States of America
725755,United States of America
725760,United States of America
725763,United States of America
725775,United States of America
725776,United States of America
725780,United States of America
725784,United States of America
725785,United States of America
725805,United States of America
725810,United States of America
725825,United States of America
725830,United States of America
725835,United States of America
725837,United States of America
725845,United States of America
725846,United States of America
725847,United States of America
725850,United States of America
725864,United States of America
725865,United States of America
725866,United States of America
725867,United States of America
725895,United States of America
725905,United States of America
725910,United States of America
725920,United States of America
725930,United States of America
725945,United States of America
725946,United States of America
725955,United States of America
725957,United States of America
725958,United States of America
725970,United States of America
725975,United States of America
725976,United States of America
725985,United States of America
726050,United States of America
726055,United States of America
726056,United States of America
726060,United States of America
726064,United States of America
726070,United States of America
726073,United States of America
726077,United States of America
726079,United States of America
726083,United States of America
726114,United States of America
726115,United States of America
726116,United States of America
726130,United States of America
726140,United States of America
726145,United States of America
726155,United States of America
726160,United States of America
726163,United States of America
726164,United States of America
726165,United States of America
726166,United States of America
726170,United States of America
726183,United States of America
726184,United States of America
726185,United States of America
726190,United States of America
726196,United States of America
726223,United States of America
726225,United States of America
726227,United States of America
726228,United States of America
726284,United States of America
726350,United States of America
726355,United States of America
726357,United States of America
726358,United States of America
726360,United States of America
726364,United States of America
726370,United States of America
726375,United States of America
726379,United States of America
726380,United States of America
726384,United States of America
726385,United States of America
726387,United States of America
726390,United States of America
726391,United States of America
726392,United States of America
726394,United States of America
726395,United States of America
726396,United States of America
726400,United States of America
726404,United States of America
726405,United States of America
726409,United States of America
726410,United States of America
726413,United States of America
726414,United States of America
726415,United States of America
726416,United States of America
726417,United States of America
726418,United States of America
726419,United States of America
726424,United States of America
726425,United States of America
726426,United States of America
726427,United States of America
726430,United States of America
726435,United States of America
726436,United States of America
726437,United States of America
726438,United States of America
726440,United States of America
726444,United States of America
726449,United States of America
726450,United States of America
726452,United States of America
726455,United States of America
726456,United States of America
726457,United States of America
726458,United States of America
726463,United States of America
726464,United States of America
726465,United States of America
726466,United States of America
726467,United States of America
726468,United States of America
726480,United States of America
726487,United States of America
726498,United States of America
726499,United States of America
726500,United States of America
726502,United States of America
726503,United States of America
726504,United States of America
726505,United States of America
726506,United States of America
726507,United States of America
726508,United States of America
726509,United States of America
726510,United States of America
726514,United States of America
726515,United States of America
726516,United States of America
726517,United States of America
726518,United States of America
726519,United States of America
726525,United States of America
726530,United States of America
726539,United States of America
726540,United States of America
726544,United States of America
726545,United States of America
726546,United States of America
726547,United States of America
726548,United States of America
726549,United States of America
726550,United States of America
726553,United States of America
726554,United States of America
726555,United States of America
726556,United States of America
726557,United States of America
726558,United States of America
726559,United States of America
726560,United States of America
726561,United States of America
726562,United States of America
726564,United States of America
726565,United States of America
726566,United States of America
726567,United States of America
726568,United States of America
726569,United States of America
726572,United States of America
726574,United States of America
726575,United States of America
726577,United States of America
726578,United States of America
726579,United States of America
726580,United States of America
726583,United States of America
726584,United States of America
726585,United States of America
726586,United States of America
726587,United States of America
726588,United States of America
726589,United States of America
726590,United States of America
726593,United States of America
726596,United States of America
726603,United States of America
726605,United States of America
726620,United States of America
726625,United States of America
726626,United States of America
726627,United States of America
726650,United States of America
726654,United States of America
726660,United States of America
726664,United States of America
726665,United States of America
726667,United States of America
726676,United States of America
726679,United States of America
726682,United States of America
726685,United States of America
726690,United States of America
726700,United States of America
726710,United States of America
726720,United States of America
726764,United States of America
726770,United States of America
726776,United States of America
726777,United States of America
726797,United States of America
726798,United States of America
726810,United States of America
726813,United States of America
726815,United States of America
726816,United States of America
726817,United States of America
726818,United States of America
726824,United States of America
726830,United States of America
726836,United States of America
726837,United States of America
726865,United States of America
726873,United States of America
726875,United States of America
726876,United States of America
726880,United States of America
726881,United States of America
726883,United States of America
726884,United States of America
726885,United States of America
726886,United States of America
726904,United States of America
726917,United States of America
726920,United States of America
726930,United States of America
726940,United States of America
726945,United States of America
726950,United States of America
726959,United States of America
726980,United States of America
726985,United States of America
726986,United States of America
726988,United States of America
727033,United States of America
727119,United States of America
727120,United States of America
727130,United States of America
727135,United States of America
727340,United States of America
727344,United States of America
727347,United States of America
727415,United States of America
727417,United States of America
727434,United States of America
727435,United States of America
727436,United States of America
727437,United States of America
727440,United States of America
727444,United States of America
727445,United States of America
727449,United States of America
727450,United States of America
727452,United States of America
727453,United States of America
727454,United States of America
727455,United States of America
727456,United States of America
727457,United States of America
727458,United States of America
727459,United States of America
727466,United States of America
727467,United States of America
727468,United States of America
727469,United States of America
727470,United States of America
727473,United States of America
727474,United States of America
727475,United States of America
727476,United States of America
727477,United States of America
727478,United States of America
727486,United States of America
727497,United States of America
727503,United States of America
727504,United States of America
727505,United States of America
727506,United States of America
727507,United States of America
727508,United States of America
727514,United States of America
727515,United States of America
727517,United States of America
727530,United States of America
727533,United States of America
727535,United States of America
727550,United States of America
727555,United States of America
727556,United States of America
727566,United States of America
727570,United States of America
727573,United States of America
727575,United States of America
727584,United States of America
727630,United States of America
727640,United States of America
727670,United States of America
727675,United States of America
727676,United States of America
727677,United States of America
727680,United States of America
727684,United States of America
727686,United States of America
727687,United States of America
727690,United States of America
727700,United States of America
727720,United States of America
727730,United States of America
727740,United States of America
727750,United States of America
727755,United States of America
727760,United States of America
727770,United States of America
727790,United States of America
727810,United States of America
727815,United States of America
727825,United States of America
727827,United States of America
727830,United States of America
727834,United States of America
727845,United States of America
727846,United States of America
727850,United States of America
727855,United States of America
727856,United States of America
727857,United States of America
727870,United States of America
727883,United States of America
727884,United States of America
727885,United States of America
727890,United States of America
727900,United States of America
727910,United States of America
727918,United States of America
727920,United States of America
727923,United States of America
727924,United States of America
727925,United States of America
727928,United States of America
727930,United States of America
727934,United States of America
727935,United States of America
727937,United States of America
727938,United States of America
727945,United States of America
727970,United States of America
727976,United States of America
727985,United States of America
740001,United States of America
740030,United States of America
740035,United States of America
742010,Unknown
742060,United States of America
742071,United States of America
742077,United States of America
742078,United States of America
742079,United States of America
742300,United States of America
742513,United States of America
743312,United States of America
743700,United States of America
743945,United States of America
743946,United States of America
744104,United States of America
744214,United States of America
744550,United States of America
744652,United States of America
744653,United States of America
744655,United States of America
744656,United States of America
744657,United States of America
744658,United States of America
744659,United States of America
744660,United States of America
744662,United States of America
744663,United States of America
744665,United States of America
744666,United States of America
744667,United States of America
744672,United States of America
744860,United States of America
744864,United States of America
744865,United States of America
744904,United States of America
744907,United States of America
744910,United States of America
744915,United States of America
744989,United States of America
744994,United States of America
745046,United States of America
745048,United States of America
745056,United States of America
745057,United States of America
745058,United States of America
745090,United States of America
745160,United States of America
745310,United States of America
745430,United States of America
745431,United States of America
745700,United States of America
745940,United States of America
745944,United States of America
745946,United States of America
745966,United States of America
745980,United States of America
745985,United States of America
746110,United States of America
746120,United States of America
746140,United States of America
746141,United States of America
746380,United States of America
746410,United States of America
746710,United States of America
746716,United States of America
746720,United States of America
746925,United States of America
746929,United States of America
746930,United States of America
746935,United States of America
746936,United States of America
746940,United States of America
746941,United States of America
747020,United States of America
747040,United States of America
747043,United States of America
747185,United States of America
747186,United States of America
747187,United States of America
747188,United States of America
747320,United States of America
747335,United States of America
747355,United States of America
747360,United States of America
747390,United States of America
747400,United States of America
747460,United States of America
747540,United States of America
747560,United States of America
747570,United States of America
747580,United States of America
747590,United States of America
747680,United States of America
747681,United States of America
747686,Unknown
747688,United States of America
747750,United States of America
747760,United States of America
747770,Unknown
747804,United States of America
747805,United States of America
747806,United States of America
747807,United States of America
747808,United States of America
747809,United States of America
747810,United States of America
747812,United States of America
747820,United States of America
747830,United States of America
747870,United States of America
747880,United States of America
747900,United States of America
747910,United States of America
747915,United States of America
747917,United States of America
747918,United States of America
747930,United States of America
747931,United States of America
747940,United States of America
747946,United States of America
747950,United States of America
747960,United States of America
749045,United States of America
749048,United States of America
749171,United States of America
749173,United States of America
749179,United States of America
749483,United States of America
749484,United States of America
749485,United States of America
749486,United States of America
760013,Mexico
760053,Mexico
760400,Mexico
760550,Mexico
760610,Mexico
760753,Mexico
761130,Mexico
761220,Mexico
761600,Mexico
762200,Mexico
762250,Mexico
762253,Mexico
762430,Mexico
762530,Mexico
762555,Mexico
762560,Mexico
762580,Mexico
762863,Mexico
763050,Mexico
763110,Mexico
763230,Mexico
763420,Mexico
763503,Mexico
763615,Mexico
763730,Mexico
763820,Mexico
763900,Mexico
763930,Mexico
763940,Mexico
763943,Mexico
763993,Mexico
764020,Mexico
764050,Mexico
764055,Mexico
764056,Mexico
764120,Mexico
764230,Mexico
764235,Mexico
764580,Mexico
764593,Mexico
764710,Mexico
764900,Mexico
764910,Mexico
764915,Mexico
764990,Mexico
765190,Mexico
765250,Mexico
765255,Mexico
765390,Mexico
765480,Mexico
765493,Mexico
765560,Mexico
765710,Mexico
765770,Mexico
765773,Mexico
765801,Unknown
765810,Mexico
765850,Mexico
765930,Mexico
765950,Mexico
766013,Mexico
766120,Mexico
766127,Mexico
766133,Mexico
766250,Mexico
766320,Mexico
766340,Mexico
766400,Mexico
766440,Mexico
766470,Mexico
766480,Mexico
766534,Mexico
766546,Mexico
766560,Mexico
766580,Mexico
766620,Mexico
766650,Mexico
766655,Mexico
766750,Mexico
766753,Mexico
766793,Mexico
766800,Mexico
766830,Mexico
766850,Mexico
766870,Mexico
766913,Mexico
766920,Mexico
766950,Mexico
766980,Mexico
767260,Mexico
767370,Mexico
767383,Mexico
767410,Unknown
767430,Mexico
767433,Mexico
767493,Mexico
767500,Mexico
767501,Mexico
767503,Mexico
767510,Unknown
767584,Mexico
767620,Mexico
767730,Mexico
767750,Mexico
767755,Mexico
768050,Mexico
768056,Mexico
768330,Mexico
768400,Mexico
768430,Mexico
768450,Mexico
768480,Mexico
768485,Mexico
768550,Mexico
768556,Mexico
768560,Mexico
769030,Mexico
769043,Mexico
780160,Bermuda
780620,The Bahamas
780730,The Bahamas
781180,Turks and Caicos Islands
782240,Cuba
782290,Cuba
782390,Cuba
782430,Cuba
782440,Cuba
782550,Cuba
782561,Cuba
782623,Cuba
782640,Cuba
783334,Cuba
783465,Cuba
783670,US Naval Base Guantanamo Bay
783840,Cayman Islands
783841,Cayman Islands
783842,Panama
783880,Jamaica
783970,Jamaica
784090,Haiti
784390,Haiti
784570,Dominican Republic
784575,Dominican Republic
784580,Dominican Republic
784600,Dominican Republic
784670,Dominican Republic
784785,Dominican Republic
784790,Dominican Republic
784820,Dominican Republic
784850,Dominican Republic
784860,Unknown
784865,Dominican Republic
784880,Dominican Republic
785140,Puerto Rico
785260,Puerto Rico
785265,Puerto Rico
785350,Puerto Rico
785430,United States Virgin Islands
785500,British Virgin Islands
785510,United States Virgin Islands
785830,Belize
786270,Guatemala
786310,Guatemala
786370,Guatemala
786372,Guatemala
786376,Guatemala
786390,Guatemala
786410,Guatemala
786445,Guatemala
786470,Guatemala
786475,Guatemala
786500,Unknown
786550,El Salvador
786630,El Salvador
786660,El Salvador
786700,El Salvador
786720,Unknown
787000,Honduras
787030,Honduras
787040,Honduras
787050,Honduras
787060,Honduras
787070,Honduras
787080,Honduras
787110,Honduras
787140,Honduras
787170,Honduras
787180,Honduras
787190,Honduras
787200,Honduras
787210,Honduras
787240,Honduras
787300,Nicaragua
787330,Nicaragua
787340,Nicaragua
787350,Nicaragua
787390,Nicaragua
787410,Nicaragua
787421,Turks and Caicos Islands
787450,Nicaragua
787620,Costa Rica
787640,Costa Rica
787670,Costa Rica
787740,Costa Rica
787920,Panama
787930,Panama
787950,Panama
787955,Panama
787957,Panama
788461,Anguilla
788580,Saint Kitts and Nevis
788590,Unknown
788620,Antigua and Barbuda
788625,Montserrat
788660,Unknown
788730,Netherlands
788970,France
789050,Dominica
789060,Dominica
789250,France
789470,Saint Lucia
789480,Saint Lucia
789500,Saint Vincent and the Grenadines
789505,Unknown
789540,Unknown
789580,Unknown
789613,Unknown
789700,Trinidad and Tobago
789820,Unknown
789880,Curaçao
789900,Netherlands
800010,Unknown
800020,Colombia
800090,Colombia
800220,Unknown
800280,Colombia
800350,Colombia
800360,Colombia
800630,Colombia
800840,Colombia
800910,Colombia
800940,Colombia
800970,Colombia
800990,Colombia
801100,Colombia
801120,Colombia
801390,Colombia
801440,Colombia
801490,Colombia
802100,Colombia
802110,Colombia
802140,Colombia
802220,Colombia
802340,Colombia
802590,Colombia
803150,Colombia
803420,Colombia
803700,Colombia
803980,Brazil
804100,Venezuela
804150,Venezuela
804214,Venezuela
804720,Venezuela
810010,Guyana
810020,Guyana
810030,Guyana
810060,Guyana
810580,Unknown
811000,Guyana
812000,Suriname
812020,Suriname
812250,Suriname
814050,France
816090,Brazil
816580,Unknown
816600,Unknown
816800,Brazil
816870,Brazil
816990,Brazil
817000,Brazil
817110,Brazil
817150,Brazil
817160,Brazil
817330,Brazil
817340,Brazil
817370,Brazil
817420,Brazil
817490,Brazil
817520,Brazil
817540,Brazil
817550,Brazil
817700,Brazil
817740,Brazil
817840,Brazil
817940,Brazil
818200,Brazil
818210,Brazil
818250,Brazil
818290,Brazil
818300,Brazil
818350,Brazil
818360,Brazil
818460,Brazil
818480,Brazil
818630,Brazil
818690,Brazil
818700,Brazil
818720,Brazil
818730,Brazil
818750,Brazil
818760,Brazil
818770,Brazil
818880,Brazil
818900,Brazil
819000,Brazil
819030,Brazil
819050,Brazil
819080,Brazil
819100,Brazil
819110,Brazil
819160,Brazil
819170,Brazil
819180,Brazil
819210,Brazil
819220,Brazil
819240,Brazil
819410,Brazil
819540,Brazil
819570,Brazil
819580,Brazil
819630,Brazil
819760,Brazil
819780,Brazil
819890,Brazil
819900,Brazil
819940,Brazil
819970,Brazil
820170,Brazil
820220,Brazil
820305,Brazil
820306,Brazil
820910,Brazil
820980,Brazil
821070,Brazil
821080,Brazil
821110,Brazil
821430,Unknown
821930,Brazil
822440,Brazil
822810,Brazil
822880,Brazil
823170,Brazil
823320,Brazil
823360,Brazil
823366,Brazil
823530,Brazil
823980,Brazil
824000,Brazil
824110,Brazil
824440,Brazil
825330,Brazil
825620,Brazil
825640,Brazil
825670,Brazil
825790,Brazil
825910,Brazil
825990,Brazil
825991,Brazil
826100,Brazil
826400,Brazil
827040,Brazil
827640,Brazil
827950,Brazil
827980,Brazil
827981,Brazil
828240,Brazil
828990,Brazil
829170,Brazil
829300,Brazil
829650,Brazil
829840,Brazil
829860,Brazil
829930,Brazil
830750,Brazil
830950,Brazil
831110,Brazil
832080,Brazil
832315,Brazil
832480,Brazil
832880,Brazil
833440,Brazil
833490,Brazil
833590,Brazil
833620,Brazil
833780,Brazil
834190,Brazil
834240,Brazil
834370,Brazil
834600,Brazil
835250,Brazil
835520,Brazil
835660,Brazil
835760,Brazil
835830,Brazil
835870,Brazil
835880,Brazil
836120,Brazil
836440,Brazil
836490,Brazil
836520,Brazil
836710,Brazil
836724,Brazil
836725,Brazil
836726,Brazil
836728,Brazil
836890,Brazil
836980,Brazil
837030,Brazil
837080,Brazil
837160,Brazil
837210,Brazil
837220,Brazil
837410,Brazil
837460,Unknown
837480,Brazil
837550,Brazil
837590,Brazil
837670,Brazil
837680,Brazil
837780,Brazil
837790,Brazil
837800,Brazil
837840,Brazil
838093,Brazil
838180,Brazil
838270,Brazil
838400,Brazil
838420,Brazil
838440,Unknown
838830,Brazil
838990,Brazil
839140,Brazil
839280,Brazil
839370,Brazil
839420,Brazil
839670,Brazil
839710,Brazil
839810,Brazil
839850,Brazil
840010,Unknown
840060,Ecuador
840080,Ecuador
840100,Ecuador
840250,Ecuador
840260,Ecuador
840270,Ecuador
840360,Ecuador
840450,Ecuador
840560,Ecuador
840720,Ecuador
840725,Ecuador
840760,Ecuador
840880,Ecuador
841000,Ecuador
841050,Ecuador
841170,Ecuador
841230,Ecuador
841350,Ecuador
841430,Ecuador
841470,Ecuador
841600,Ecuador
841760,Ecuador
842000,Unknown
842020,Ecuador
842030,Unknown
842170,Ecuador
842260,Ecuador
842390,Ecuador
842650,Ecuador
842700,Ecuador
843700,Peru
843770,Peru
843900,Peru
844010,Peru
844250,Peru
844520,Peru
844550,Peru
844720,Peru
844740,Peru
845010,Peru
845150,Peru
845340,Peru
845420,Peru
845640,Peru
846280,Peru
846580,Peru
846730,Peru
846860,Peru
846880,Peru
846910,Peru
847200,Peru
847350,Peru
847520,Peru
847610,Peru
847730,Unknown
847820,Peru
850410,Bolivia
850430,Bolivia
851040,Bolivia
851090,Bolivia
851140,Bolivia
851160,Bolivia
851230,Bolivia
851390,Bolivia
851400,Bolivia
851410,Bolivia
851510,Bolivia
851520,Bolivia
851530,Bolivia
851540,Bolivia
851750,Bolivia
851950,Bolivia
851960,Bolivia
852010,Bolivia
852070,Bolivia
852100,Bolivia
852230,Bolivia
852420,Bolivia
852440,Bolivia
852450,Bolivia
852470,Bolivia
852640,Bolivia
852680,Bolivia
852890,Bolivia
852930,Bolivia
853150,Bolivia
853450,Bolivia
853640,Bolivia
853650,Bolivia
854060,Chile
854180,Chile
854320,Chile
854420,Chile
854590,Chile
854595,Chile
854670,Chile
854690,Chile
854880,Chile
855001,Unknown
855580,Chile
855740,Chile
855770,Chile
855850,Chile
855860,Chile
856290,Chile
856720,Chile
856820,Chile
857030,Chile
857430,Chile
857660,Chile
857820,Chile
857825,Chile
857990,Chile
858320,Chile
858640,Chile
858740,Chile
858860,Argentina
858920,Chile
859210,Chile
859211,Chile
859212,Chile
859340,Chile
859680,Chile
859871,Antarctica
860330,Paraguay
860680,Paraguay
860860,Paraguay
860970,Paraguay
861280,Paraguay
861340,Paraguay
861700,Paraguay
861850,Paraguay
861920,Paraguay
862100,Paraguay
862180,Paraguay
862183,Paraguay
862210,Paraguay
862330,Paraguay
862340,Paraguay
862510,Paraguay
862550,Paraguay
862600,Paraguay
862680,Paraguay
862850,Paraguay
862970,Paraguay
863300,Uruguay
863500,Uruguay
863600,Uruguay
864300,Uruguay
864400,Uruguay
864500,Uruguay
864600,Uruguay
864900,Uruguay
865000,Uruguay
865300,Uruguay
865450,Uruguay
865600,Uruguay
865650,Uruguay
865750,Uruguay
865800,Uruguay
865823,Uruguay
865850,Uruguay
865860,Uruguay
865950,Uruguay
866070,Brazil
866090,Brazil
866110,Brazil
866120,Brazil
866130,Brazil
866140,Brazil
866160,Brazil
866180,Brazil
866190,Brazil
866220,Brazil
866260,Brazil
866300,Brazil
866340,Brazil
866390,Brazil
866470,Brazil
866520,Brazil
866540,Brazil
866560,Brazil
866570,Brazil
866610,Brazil
866620,Brazil
866630,Brazil
866640,Brazil
866650,Brazil
866740,Brazil
866780,Brazil
866820,Brazil
866860,Brazil
866910,Brazil
866970,Brazil
866990,Brazil
867030,Brazil
867070,Brazil
867090,Brazil
867140,Brazil
867150,Brazil
867160,Brazil
867180,Brazil
867220,Brazil
867280,Brazil
867320,Brazil
867340,Brazil
867350,Brazil
867380,Brazil
867400,Brazil
867420,Brazil
867430,Brazil
867550,Brazil
867560,Brazil
867590,Brazil
867620,Brazil
867640,Brazil
867650,Unknown
867670,Brazil
867680,Brazil
867760,Brazil
867800,Brazil
867810,Brazil
867820,Brazil
867850,Brazil
867920,Brazil
867940,Brazil
867950,Brazil
867960,Brazil
867980,Brazil
868000,Brazil
868010,Brazil
868150,Brazil
868230,Brazil
868290,Brazil
868300,Unknown
868330,Brazil
868360,Brazil
868410,Brazil
868440,Brazil
868460,Brazil
868480,Brazil
868500,Brazil
868520,Brazil
868540,Brazil
868580,Brazil
868600,Brazil
868610,Brazil
868630,Brazil
868640,Brazil
868650,Brazil
868660,Brazil
868710,Brazil
868720,Brazil
868730,Brazil
868760,Brazil
868780,Brazil
868880,Brazil
868910,Brazil
868940,Brazil
868950,Brazil
868980,Brazil
869010,Brazil
869040,Brazil
869050,Brazil
869070,Brazil
869100,Brazil
869110,Brazil
869130,Brazil
869210,Brazil
869300,Brazil
869340,Brazil
869360,Brazil
869380,Brazil
869420,Brazil
869430,Brazil
869480,Brazil
869510,Brazil
869560,Brazil
869580,Brazil
869630,Brazil
869640,Brazil
869660,Brazil
869690,Brazil
869700,Brazil
869710,Brazil
869760,Brazil
869770,Brazil
869780,Brazil
869790,Brazil
869800,Brazil
869810,Unknown
869850,Brazil
869860,Brazil
869890,Brazil
869960,Brazil
869980,Unknown
870070,Argentina
870160,Argentina
870220,Argentina
870221,Argentina
870460,Argentina
870470,Argentina
870970,Argentina
871210,Argentina
871290,Argentina
871480,Argentina
871550,Argentina
871620,Argentina
871660,Argentina
871780,Argentina
872170,Argentina
872220,Argentina
872440,Argentina
872570,Argentina
872700,Argentina
872890,Argentina
873110,Argentina
873200,Argentina
873280,Argentina
873440,Argentina
873490,Argentina
873710,Argentina
873740,Argentina
873930,Argentina
873950,Argentina
874160,Argentina
874180,Argentina
874360,Argentina
874480,Argentina
874530,Argentina
874670,Argentina
874800,Argentina
874970,Argentina
875060,Argentina
875090,Argentina
875320,Argentina
875340,Argentina
875480,Argentina
875530,Argentina
875710,Argentina
875760,Argentina
875820,Argentina
875850,Argentina
875930,Argentina
876230,Argentina
876410,Argentina
876420,Argentina
876450,Argentina
876480,Argentina
876920,Argentina
877150,Argentina
877500,Argentina
877650,Argentina
877740,Argentina
877840,Argentina
877910,Argentina
878000,Argentina
878030,Argentina
878280,Argentina
878600,Argentina
879035,Argentina
879040,Argentina
879090,Argentina
879250,Argentina
879340,Argentina
879380,Unknown
888700,Falkland Islands
888780,Unknown
888810,Falkland Islands
888830,Falkland Islands
888890,Falkland Islands
888910,Falkland Islands
888940,Falkland Islands
888970,Unknown
889000,Unknown
889030,Unknown
889630,Antarctica
889680,Antarctica
890020,Unknown
890040,Antarctica
890090,Unknown
890130,Antarctica
890140,Antarctica
890220,Unknown
890340,Antarctica
890500,Unknown
890530,Unknown
890550,Unknown
890560,Unknown
890570,Antarctica
890580,Antarctica
890590,Unknown
890610,Unknown
890620,Unknown
890630,Unknown
890640,Antarctica
890650,Antarctica
890660,Unknown
891080,Antarctica
892510,Antarctica
892570,Unknown
892620,Unknown
892660,Antarctica
892720,Antarctica
893140,Antarctica
893240,Antarctica
893290,Antarctica
893320,Antarctica
893450,Antarctica
893760,Unknown
893770,Unknown
895040,Antarctica
895070,Antarctica
895120,Unknown
895320,Unknown
895420,Antarctica
895640,Unknown
895700,Antarctica
895710,Unknown
895730,Unknown
895740,Unknown
895750,Unknown
895770,Antarctica
895780,Antarctica
895920,Unknown
895980,Antarctica
896000,Unknown
896010,Unknown
896060,Antarctica
896110,Unknown
896140,Antarctica
896150,Antarctica
896250,Antarctica
896420,Unknown
896460,Antarctica
896480,Antarctica
896590,Antarctica
896610,Antarctica
896620,Unknown
896640,Unknown
896660,Unknown
896740,Unknown
897340,Antarctica
897440,Antarctica
897670,Unknown
897690,Unknown
897990,Antarctica
898070,Antarctica
898090,Antarctica
898110,Antarctica
898150,Antarctica
898280,Antarctica
898320,Antarctica
898340,Antarctica
898640,Unknown
898650,Unknown
898660,Antarctica
898680,Unknown
898690,Unknown
898720,Unknown
898730,Unknown
898790,Unknown
910660,United States Minor Outlying Islands
911620,United States of America
911650,United States of America
911700,United States of America
911760,United States of America
911780,United States of America
911820,United States of America
911860,United States of America
911900,United States of America
911904,United States of America
911905,United States of America
911975,United States of America
911977,United States of America
912120,Guam
912180,Guam
912210,Northern Mariana Islands
912310,Northern Mariana Islands
912320,Northern Mariana Islands
912333,Northern Mariana Islands
912460,United States Minor Outlying Islands
912850,United States of America
913480,Unknown
913481,Federated States of Micronesia
913560,Unknown
913660,Marshall Islands
913760,Unknown
914080,Unknown
914130,Federated States of Micronesia
914900,Unknown
915020,Unknown
915030,Unknown
915070,Solomon Islands
915170,Unknown
915200,Solomon Islands
915410,Unknown
915510,Vanuatu
915515,Vanuatu
915540,Vanuatu
915550,Unknown
915570,Vanuatu
915650,Vanuatu
915680,Unknown
915730,New Caledonia
915830,New Caledonia
915870,New Caledonia
915900,New Caledonia
915960,New Caledonia
916010,Unknown
916100,Kiribati
916120,Kiribati
916230,Unknown
916310,Unknown
916360,Unknown
916430,Unknown
916500,Fiji
916520,Unknown
916590,Unknown
916600,Fiji
916690,Fiji
916700,Unknown
916760,Fiji
916800,Fiji
916820,Unknown
916830,Fiji
916910,Fiji
916930,Fiji
916970,Unknown
916990,Fiji
917010,Kiribati
917350,Unknown
917360,Samoa
917370,Samoa
917380,Samoa
917390,Unknown
917400,Unknown
917410,Samoa
917420,Samoa
917530,Unknown
917540,Unknown
917590,Unknown
917620,Unknown
917650,American Samoa
917720,Unknown
917760,Unknown
917790,Tonga
917830,Tonga
917840,Unknown
917920,Tonga
918090,Unknown
918120,Unknown
918220,Niue
918430,Cook Islands
918480,Cook Islands
919250,French Polynesia
919290,Unknown
919380,French Polynesia
919430,Unknown
919440,Unknown
919480,Unknown
919540,Unknown
919580,French Polynesia
920145,Papua New Guinea
920350,Papua New Guinea
920470,Papua New Guinea
920760,Papua New Guinea
930040,Unknown
930230,Unknown
930690,Unknown
931100,New Zealand
931190,New Zealand
931860,Unknown
931960,Unknown
932010,Unknown
932450,New Zealand
932920,New Zealand
933090,New Zealand
933390,New Zealand
933730,New Zealand
934040,New Zealand
934200,New Zealand
934360,New Zealand
934390,New Zealand
934980,New Zealand
935150,Unknown
935270,Unknown
935460,Unknown
935970,Unknown
936140,New Zealand
936780,New Zealand
937090,Unknown
937470,New Zealand
937730,New Zealand
937800,New Zealand
937810,New Zealand
938000,Unknown
938050,Unknown
938310,New Zealand
938450,New Zealand
938910,New Zealand
939090,Unknown
939290,Unknown
939470,New Zealand
939850,New Zealand
939940,New Zealand
941000,Australia
941020,Unknown
941030,Unknown
941050,Australia
941060,Australia
941080,Unknown
941090,Australia
941100,Australia
941160,Unknown
941190,Australia
941200,Australia
941220,Unknown
941250,Australia
941270,Australia
941280,Australia
941300,Australia
941310,Australia
941350,Unknown
941370,Australia
941390,Australia
941400,Unknown
941410,Australia
941430,Australia
941470,Unknown
941500,Australia
941520,Australia
941530,Australia
941700,Australia
941710,Australia
941740,Australia
941820,Unknown
941830,Australia
941860,Australia
941880,Australia
942000,Australia
942030,Australia
942040,Australia
942060,Australia
942070,Unknown
942100,Unknown
942120,Australia
942160,Australia
942170,Australia
942250,Australia
942310,Australia
942320,Australia
942340,Australia
942380,Australia
942390,Australia
942480,Unknown
942550,Australia
942600,Australia
942610,Australia
942680,Australia
942740,Australia
942760,Australia
942850,Unknown
942870,Australia
942890,Unknown
942900,Unknown
942930,Unknown
942940,Australia
942950,Unknown
942980,Unknown
942990,Unknown
943000,Australia
943020,Australia
943030,Unknown
943060,Australia
943070,Unknown
943080,Australia
943120,Australia
943160,Australia
943170,Australia
943210,Australia
943260,Australia
943270,Australia
943280,Australia
